cod	lat	lng	intrusion	variation	flag_variation
39006	43.4680283	-3.8076609	5	47.5	neg
39007	43.4627542	-3.8216453	5	42.6	neg
39008	43.4574499	-3.8184667	5	0.0	null
39009	43.4527251	-3.8159239	9	0.0	null
39010	43.4590202	-3.8254599	2	42.5	neg
39011	43.4527789	-3.8502617	4	0.0	null
39012	43.4726959	-3.8299106	2	5.1	pos
39100	43.4487386	-3.8986279	3	0.0	null
39108	43.4314671	-3.9113634	1	17.4	neg
39110	43.461367	-3.8808034	3	0.0	null
39120	43.4496615	-3.9419415	2	0.0	null
39140	43.4468615	-3.7384311	2	90.4	pos
39150	43.4485058	-3.6876803	1	100.0	pos
39160	43.4677447	-3.6876803	1	100.0	pos
39170	43.4749747	-3.6116494	3	0.0	null
39193	43.4529817	-3.5458489	2	9.2	pos
39197	43.4545347	-3.495292	4	214.8	pos
39200	42.9983712	-4.1360234	6	77.4	pos
39212	43.0313999	-4.1616143	3	0.0	null
39213	42.9761191	-4.0797673	33	45.8	neg
39250	42.7837276	-4.0184661	100	0.0	null
39300	43.3451802	-4.0388918	4	54.3	pos
39311	43.3294539	-4.0746561	3	0.0	null
39312	43.3963868	-4.0210189	7	100.0	pos
39313	43.3701684	-4.013361	5	0.0	null
39314	43.3780014	-4.0644352	3	0.0	null
39318	43.4090473	-4.0031521	3	0.0	null
39350	43.3976242	-4.0542163	1	100.0	pos
39360	43.4150575	-4.1053307	3	27.3	neg
39400	43.2611887	-4.0951038	4	11.2	neg
39408	43.2731641	-4.0976604	3	100.0	pos
39409	43.2687285	-4.0184661	7	0.0	null
39410	42.870944	-4.166734	18	50.0	neg
39419	42.8897472	-4.0491077	44	33.3	pos
39420	43.1118671	-4.0797673	50	250.0	pos
39450	43.169204	-4.100217	10	0.0	null
39460	43.3094382	-4.0951038	28	0.0	null
39470	43.3487314	-3.9368439	4	0.0	null
39478	43.4257827	-3.9368439	1	46.2	neg
39479	43.3516096	-3.9929453	2	24.6	neg
39500	43.2984512	-4.264103	2	100.0	pos
39520	43.3865438	-4.2923223	2	100.0	pos
39525	43.3943304	-4.1462582	22	0.0	null
39530	43.3605062	-4.082323	3	0.0	null
39540	43.3847589	-4.4027782	5	0.0	null
39548	43.3827697	-4.4542311	8	0.0	null
39554	43.1956628	-4.4284985	40	100.0	pos
39560	43.3878746	-4.5083097	18	100.0	pos
39570	43.1542966	-4.6192114	13	36.7	neg
39575	43.062132	-4.6243751	200	100.0	pos
39580	43.2571893	-4.5830789	100	100.0	pos
39584	43.2084959	-4.5934	5	0.0	null
39592	43.2969161	-4.3051542	12	0.0	null
39594	43.352671	-4.4851265	8	100.0	pos
39600	43.4242539	-3.8400851	2	29.8	neg
39608	43.434998	-3.8782576	4	45.5	neg
39609	43.4032832	-3.8909881	6	34.0	pos
39610	43.4031882	-3.822281	12	0.0	null
39611	43.3978634	-3.8375413	15	0.0	null
39612	43.3740425	-3.9011747	5	0.0	null
39618	43.406693	-3.7892328	13	0.0	null
39620	43.3250734	-3.8528061	13	25.0	pos
39626	43.2972555	-3.8909881	25	0.0	null
39627	43.3335821	-3.8146526	24	548.0	pos
39630	43.2571771	-3.8629852	25	100.0	pos
39640	43.2330747	-3.7892328	25	0.0	null
39650	43.3238699	-3.8884417	20	0.0	null
39660	43.3101611	-3.9368439	5	100.0	pos
39670	43.2894563	-3.9776389	6	0.0	null
39679	43.3230427	-3.9827405	11	0.0	null
39690	43.3561497	-3.8604402	6	14.5	neg
39692	43.3764463	-3.8299106	3	100.0	pos
39699	43.2129031	-3.9572374	20	0.0	null
39700	43.370311	-3.2483058	4	0.0	null
39706	43.3480389	-3.1829868	2	0.0	null
39707	43.3141341	-3.1880083	3	0.0	null
39709	43.3545012	-3.2106111	4	0.0	null
39710	43.3864433	-3.7460481	1	9.6	pos
39715	43.3628133	-3.6572542	2	100.0	pos
39716	43.3904175	-3.6978264	20	0.0	null
39718	43.3542099	-3.7739869	4	100.0	pos
39719	43.413341	-3.7333537	8	0.0	null
39722	43.3417466	-3.7498571	4	4.0	pos
39730	43.4125862	-3.6065848	3	100.0	pos
39740	43.4529732	-3.4675075	0	12.6	pos
39750	43.386335	-3.4422624	5	27.9	neg
39760	43.3877534	-3.4750836	2	0.0	null
39764	43.3619626	-3.5306765	6	0.0	null
39770	43.4082361	-3.4346913	4	0.0	null
39776	43.386099	-3.3691241	2	0.0	null
39780	61.94779	22.9924188	40	0.0	null
39788	43.3487195	-3.3288183	5	0.0	null
39790	43.4163417	-3.4851867	6	0.0	null
39791	43.4005042	-3.5306765	7	100.0	pos
39792	43.3977336	-3.768906	24	0.0	null
39793	43.4199594	-3.6775362	2	0.0	null
39795	43.4349794	-3.5053993	8	0.0	null
39798	43.3931117	-3.2935778	1	100.0	pos
39800	43.263262	-3.4447863	9	229.5	pos
39813	43.2623163	-3.6319131	42	0.0	null
39815	43.2648537	-3.5509074	11	0.0	null
39820	43.3678162	-3.4170301	13	0.0	null
39840	43.3449566	-3.4157688	3	0.0	null
39880	43.3112949	-3.2885455	18	27.3	neg
40002	40.9439422	-4.1200354	3	101.5	pos
40004	40.9392473	-4.0925474	3	1.9	pos
40005	40.939265	-4.1098056	4	0.0	null
40006	40.9288003	-4.1027738	1	0.0	null
40100	40.828648	-4.0082563	4	0.0	null
40120	40.9909927	-4.264103	15	100.0	pos
40140	40.9521933	-4.2230836	5	0.0	null
40141	40.909593	-4.2846246	9	0.0	null
40142	40.8669296	-4.3462373	3	100.0	pos
40150	40.7732823	-4.4182089	8	0.0	null
40151	40.8003112	-4.3719303	4	81.8	pos
40152	40.8071031	-4.3256918	2	5.7	pos
40163	41.0892384	-3.7536663	5	0.0	null
40171	41.0748051	-3.8858955	18	0.0	null
40180	41.0213548	-3.9776389	10	100.0	pos
40191	40.9976501	-4.0797673	10	0.0	null
40194	40.9400344	-3.9980485	3	23.1	neg
40195	40.8961045	-4.100217	5	100.0	pos
40196	40.9711919	-4.1155596	1	0.0	null
40197	40.9524826	-4.0746561	8	100.0	pos
40200	41.3524592	-4.264103	4	124.4	pos
40216	41.3454701	-4.4490836	6	100.0	pos
40220	41.4369521	-4.1411406	13	100.0	pos
40250	41.134839	-4.1820961	11	100.0	pos
40260	41.23523	-4.1820961	20	0.0	null
40280	41.2121648	-4.264103	9	100.0	pos
40297	41.3309135	-4.3051542	11	100.0	pos
40300	41.2770563	-3.5306765	7	0.0	null
40320	41.2625164	-3.9776389	7	0.0	null
40353	41.3376526	-4.1206748	11	0.0	null
40360	41.0752584	-4.1616143	20	0.0	null
40391	41.0305278	-4.1462582	20	0.0	null
40400	40.7299993	-4.2230836	2	0.0	null
40410	40.7112462	-4.1820961	0	47.8	neg
40424	40.7652186	-4.2282093	2	0.0	null
40450	41.1441526	-4.4696765	3	0.0	null
40464	41.0186405	-4.5934	50	0.0	null
40466	41.0765168	-4.6553679	4	100.0	pos
40490	41.0077944	-4.2179584	4	100.0	pos
40500	41.2788955	-3.4700327	2	0.0	null
40516	41.3733144	-3.495292	4	100.0	pos
40530	41.3133705	-3.6521849	22	0.0	null
40569	41.3698889	-3.6065848	6	100.0	pos
40590	41.1741867	-3.6116494	3	0.0	null
40593	41.275183	-3.5913939	4	100.0	pos
41001	37.3896172	-5.9978005	1	20.8	neg
41002	37.3976	-5.9978005	3	22.7	pos
41003	37.3942113	-5.9859016	4	5.2	pos
41004	37.3846967	-5.9898676	2	0.0	null
41005	37.3793117	-5.9647536	5	8.4	pos
41006	37.3747865	-5.9488975	4	46.5	neg
41007	37.4089824	-5.956825	6	25.6	pos
41008	37.4000675	-5.9753267	4	31.0	neg
41009	37.4101751	-5.9859016	6	38.9	neg
41010	37.3822261	-6.0123468	1	43.3	neg
41011	37.3424297	-6.0097018	0	22.0	neg
41012	37.3541523	-5.9885456	5	1.2	pos
41013	37.3552204	-5.9673967	2	44.8	neg
41014	37.3257942	-5.9700399	9	100.0	pos
41015	37.439299	-5.9885456	12	0.0	null
41016	37.3941873	-5.8802357	5	34.0	neg
41017	37.3840185	-5.8973938	11	0.0	null
41018	37.3838341	-5.9806139	4	3.3	neg
41019	37.4093103	-5.9238005	15	0.0	null
41020	37.4212157	-5.9251211	4	9.7	pos
41089	37.3360409	-5.9251211	2	11.8	pos
41092	37.403782	-6.0070569	12	0.0	null
41100	37.239827	-6.0361574	5	29.4	neg
41110	37.318554	-6.1633042	3	85.8	pos
41111	37.305594	-6.1049958	15	0.0	null
41120	37.328173	-6.0282195	3	35.4	pos
41130	37.1196979	-6.0891032	10	9.6	pos
41140	37.0725704	-6.1739116	9	20.0	neg
41200	37.5187631	-5.9938339	4	33.0	neg
41210	37.6306647	-6.0891032	8	363.0	pos
41219	37.5614133	-6.0944003	10	0.0	null
41220	37.6058504	-5.9515399	6	149.5	pos
41230	37.7018287	-5.940971	5	100.0	pos
41300	37.5062883	-5.9251211	6	9.7	pos
41309	37.4714534	-5.8775964	4	40.9	pos
41310	37.5514222	-5.8723182	14	31.3	pos
41318	37.6090279	-5.8881542	8	33.3	pos
41320	37.6434785	-5.8353837	1	84.3	pos
41330	37.5933064	-5.7220845	3	86.7	pos
41339	37.5617071	-5.661571	57	0.0	null
41340	37.6117562	-5.7247169	2	0.0	null
41350	37.6900375	-5.7510475	13	182.0	pos
41360	37.7949471	-5.7721204	15	315.7	pos
41370	37.959945	-5.8564864	3	0.0	null
41388	38.0034187	-5.6142558	42	100.0	pos
41400	37.4897553	-5.018246	3	24.6	neg
41409	37.6341002	-5.1223608	13	0.0	null
41410	37.4634739	-5.6037465	4	44.0	neg
41420	37.4528964	-5.3730176	4	100.0	pos
41430	37.5556332	-5.2162283	6	143.3	pos
41440	37.6596343	-5.4987565	4	0.0	null
41449	37.641583	-5.6563119	21	0.0	null
41450	37.887709	-5.6037465	4	0.0	null
41470	37.7401295	-5.3625516	12	0.0	null
41479	37.8109268	-5.435853	6	100.0	pos
41500	37.3032002	-5.8353837	2	33.0	neg
41510	37.3398079	-5.7405139	6	0.0	null
41520	37.3890129	-5.7141879	7	8.7	pos
41530	37.1300491	-5.435853	5	0.0	null
41540	37.1580455	-5.2893433	15	0.0	null
41550	37.2514698	-4.9818513	24	100.0	pos
41560	37.3040307	-4.8728093	8	41.6	neg
41564	37.2741322	-4.8209596	23	0.0	null
41565	37.2262946	-4.9454803	3	48.4	neg
41566	37.2066534	-4.9039424	5	46.9	neg
41567	37.3791082	-4.8624355	2	100.0	pos
41568	37.3517314	-5.0078451	4	0.0	null
41570	37.3004648	-4.6967189	25	100.0	pos
41580	37.2979897	-4.7588042	5	43.5	neg
41590	37.2117296	-4.7795149	9	0.0	null
41600	37.1873369	-5.5827334	5	258.8	pos
41610	37.2878009	-5.4882679	4	0.0	null
41620	37.3046946	-5.3520876	6	24.0	neg
41630	37.3585002	-5.2214477	7	100.0	pos
41640	37.230367	-5.1015225	2	49.3	neg
41650	37.0490488	-5.0911062	2	40.4	neg
41657	37.1167935	-5.0078451	4	0.0	null
41658	37.1296695	-4.9558696	8	0.0	null
41660	37.0715225	-5.1901384	5	0.0	null
41661	37.0193594	-5.1588464	7	0.0	null
41670	36.9998719	-5.2371087	14	0.0	null
41700	37.2643732	-5.9726832	4	13.7	neg
41710	37.093815	-5.7510475	4	33.4	neg
41719	37.0591699	-5.8037437	18	218.8	pos
41720	37.1811384	-5.9304039	4	30.7	neg
41727	37.0855164	-5.9198387	11	0.0	null
41728	37.1667371	-6.0044121	100	50.0	pos
41730	36.9999427	-5.9198387	4	64.6	pos
41740	36.9507284	-6.0467429	1	0.0	null
41749	36.8615264	-6.0097018	3	100.0	pos
41750	37.1721658	-5.6773512	9	24.1	pos
41760	37.0458883	-5.6352801	3	16.4	neg
41770	37.0182288	-5.5407299	4	0.0	null
41800	37.4418159	-6.2482149	3	104.8	pos
41804	37.4686407	-6.1420947	6	102.1	pos
41805	37.3376387	-6.2057449	5	448.9	pos
41806	37.366199	-6.1686077	1	87.8	pos
41807	37.389691	-6.1261925	1	38.0	pos
41808	37.3992328	-6.1473964	5	0.0	null
41809	37.4401252	-6.179216	14	31.2	pos
41820	37.3684295	-6.3279244	9	34.2	neg
41830	37.3544473	-6.2907139	4	9.7	neg
41840	37.2894128	-6.3119743	4	29.9	pos
41849	37.1086122	-6.3013432	6	63.7	pos
41850	37.2254534	-6.3119743	8	0.0	null
41860	37.541357	-6.1739116	0	0.9	neg
41870	37.5346278	-6.3013432	2	38.8	pos
41889	37.6764823	-6.2269763	12	0.0	null
41890	37.651902	-6.2907139	14	270.9	pos
41900	37.4052311	-6.0308654	11	43.3	pos
41907	37.4293908	-6.0785104	1	44.1	neg
41908	37.4066748	-6.0546832	2	5.6	pos
41909	37.4719272	-6.0785104	3	0.0	null
41920	37.3626523	-6.0308654	3	3.2	pos
41927	37.339731	-6.0626246	1	4.2	neg
41928	37.318426	-6.0626246	2	0.0	null
41930	37.3599426	-6.0838065	1	36.7	neg
41940	37.3722185	-6.0520363	1	45.6	neg
41950	37.3853896	-6.0546832	4	0.0	null
41960	37.3843039	-6.0758624	2	22.5	neg
41970	37.4340842	-6.0388036	3	0.0	null
41980	37.4695909	-6.0202827	5	19.5	neg
42001	41.7094169	-1.944132	9	519.8	pos
42002	41.7629176	-2.4641235	1	0.0	null
42003	41.7602723	-2.4715422	2	100.0	pos
42004	41.7601129	-2.4789622	4	0.0	null
42005	41.8628593	-2.9175955	5	26.5	pos
42100	41.8540233	-1.9196949	5	100.0	pos
42128	41.5688129	-2.2728877	100	0.0	null
42140	41.8490349	-3.0676373	10	62.2	pos
42142	41.8145761	-3.238251	10	100.0	pos
42150	41.8967951	-2.7481176	10	100.0	pos
42162	41.844376	-2.4307539	5	0.0	null
42169	42.0308228	-2.5197932	9	0.0	null
42200	41.4835545	-2.5296971	1	100.0	pos
42218	41.5154536	-2.4406387	50	100.0	pos
42240	41.1258747	-2.3714901	4	0.0	null
42250	41.2082892	-2.2728877	5	100.0	pos
42260	55.8174842	25.6587806	50	100.0	pos
42300	41.5892499	-3.1077277	4	0.0	null
42330	41.5865007	-3.2080991	6	27.4	neg
43001	41.1145121	1.2493976	1	22.4	neg
43002	41.1195195	1.2518029	4	0.0	null
43003	41.1169245	1.2590198	6	19.9	pos
43004	41.1051057	1.2463911	2	0.0	null
43005	41.119649	1.2397775	4	43.6	pos
43006	41.1236157	1.2217459	7	1.4	neg
43007	41.1379271	1.293919	3	0.0	null
43008	41.1346649	1.3589807	1	62.9	pos
43100	41.1201544	1.1917104	11	26.1	neg
43110	41.1215235	1.1809029	5	168.0	pos
43120	41.164264	1.1833043	13	38.0	pos
43130	41.1560891	1.2433848	1	47.0	neg
43140	41.1815398	1.2145354	8	0.0	null
43141	41.2093608	1.1977158	6	26.0	neg
43142	41.2216964	1.2193422	25	100.0	pos
43143	41.2494482	1.2073261	12	100.0	pos
43144	41.2489359	1.2554112	2	82.4	pos
43150	41.1770284	1.2830851	25	100.0	pos
43151	41.1684276	1.2650349	1	16.3	neg
43152	41.1786933	1.2457898	4	0.0	null
43153	41.2113911	1.2433848	16	0.0	null
43201	41.156211	1.1077258	5	171.1	pos
43202	41.1537645	1.100535	3	0.0	null
43203	41.179784	1.1400998	3	100.0	pos
43204	41.14453	1.1448981	4	22.6	pos
43205	41.1424109	1.1041302	4	0.0	null
43206	41.1603111	1.0729818	3	8.1	pos
43300	41.0858619	0.9533984	2	0.0	null
43320	41.0561662	0.8865834	4	100.0	pos
43330	41.1454395	1.0490374	0	37.2	neg
43340	41.1106762	0.9964085	1	8.7	neg
43350	41.1809453	1.0155385	1	4.6	neg
43364	41.2962567	1.0394635	28	107.1	pos
43365	41.2165801	0.9629523	1	100.0	pos
43381	41.2057804	1.0490374	4	0.0	null
43382	41.1883384	1.0322845	5	100.0	pos
43390	41.1712986	0.9677301	6	34.4	neg
43391	41.1000979	1.0538252	7	0.0	null
43392	41.187811	1.0897511	1	100.0	pos
43393	41.2002642	1.1017334	4	0.0	null
43400	41.3744208	1.161567	1	0.3	pos
43412	41.4652097	1.1833043	14	100.0	pos
43423	41.420122	1.1881076	14	0.0	null
43424	41.4443832	1.2602228	16	0.0	null
43430	41.3764806	1.0394635	4	0.0	null
43440	41.4259387	1.1065272	1	100.0	pos
43450	41.3100704	1.1688978	6	0.0	null
43460	41.2649546	1.1640968	9	154.8	pos
43470	41.2048706	1.1448981	4	37.0	neg
43479	41.2456174	1.0873551	3	0.0	null
43480	41.1093489	1.1400998	2	34.7	neg
43481	41.0862809	1.1809029	15	0.0	null
43491	41.3021755	1.2049233	28	0.0	null
43500	40.8561682	0.5825359	0	30.1	pos
43512	40.9775956	0.5446912	40	0.0	null
43513	40.9772144	0.6204165	7	3.9	neg
43516	40.6641501	0.4785495	7	0.0	null
43519	40.8959829	0.6962853	3	27.1	pos
43520	40.775858	0.4313729	0	100.0	pos
43527	40.8441411	0.4431618	7	100.0	pos
43530	40.5826598	0.5352356	4	0.0	null
43540	40.6280724	0.5967369	2	18.1	pos
43550	40.6032288	0.4785495	1	10.0	neg
43558	40.6639879	0.5163312	10	0.0	null
43560	40.6545516	0.3183792	2	0.0	null
43569	40.5509422	0.5246008	2	6.5	pos
43580	40.7338056	0.7342734	5	0.0	null
43592	40.9072705	0.4596721	5	100.0	pos
43700	41.2207609	1.5111806	1	42.5	neg
43710	41.2518155	1.5366001	2	47.5	neg
43711	41.2752862	1.5644578	1	100.0	pos
43712	41.2855837	1.5450766	9	2.7	neg
43713	41.3055218	1.5547661	7	135.7	pos
43715	41.2683713	1.5184418	2	100.0	pos
43716	41.2361441	1.4869856	4	100.0	pos
43717	41.2815137	1.4724751	2	3.2	neg
43718	41.3213982	1.4918235	3	34.1	pos
43719	41.2351212	1.5644578	8	0.0	null
43720	41.2747544	1.6032464	3	26.9	neg
43740	41.108419	0.5920027	3	266.5	pos
43746	40.9968491	0.7152749	7	0.0	null
43760	41.1966209	1.2145354	10	0.0	null
43761	41.1868661	1.4096535	3	57.0	pos
43762	41.1674462	1.3517467	6	136.7	pos
43763	41.2025802	1.3565692	6	0.0	null
43764	41.1831383	1.2987349	1	130.3	pos
43770	41.0878634	0.6678177	6	100.0	pos
43771	41.1311328	0.9581751	8	308.8	pos
43772	41.1457805	1.0107552	6	0.0	null
43775	41.1272968	0.8008388	5	0.0	null
43780	41.0587593	0.4313729	2	0.0	null
43782	41.1394648	0.3936722	40	0.0	null
43784	41.0888013	0.4785495	20	100.0	pos
43787	41.0491658	0.2713944	28	100.0	pos
43790	41.259824	0.4691097	11	11.8	neg
43800	41.284232	1.2409799	4	31.2	neg
43810	41.3435678	1.3180042	3	100.0	pos
43811	41.3642612	1.2602228	3	0.0	null
43812	41.2626272	1.3758649	12	0.0	null
43813	41.3290131	1.2746607	7	100.0	pos
43814	41.3027746	1.3758649	5	88.1	pos
43815	41.36271	1.3951694	8	100.0	pos
43816	41.4223387	1.4338047	2	0.0	null
43820	41.2047145	1.5838477	3	0.0	null
43830	41.1467533	1.3999969	4	0.0	null
43839	41.1662769	1.448302	2	0.0	null
43840	41.0790405	1.1496969	3	40.3	pos
43850	41.085206	1.0298918	1	0.3	neg
43860	40.8955008	0.7722974	1	41.5	neg
43870	40.6837192	0.6298922	2	7.1	neg
43877	40.6826641	0.8008388	6	39.5	pos
43878	40.7095728	0.5305087	4	0.0	null
43880	41.18552	1.5160212	2	5.0	neg
43881	41.2140888	1.6323607	3	3.6	neg
43882	41.1943959	1.6032464	3	3.9	neg
43883	41.1862668	1.4579696	3	35.3	neg
43884	41.2215053	1.4531355	5	82.6	pos
43886	41.2381398	1.3228229	14	0.0	null
43887	41.2485111	1.293919	17	0.0	null
43890	40.9729398	0.8889678	4	80.1	pos
43891	40.9757672	0.8484524	5	100.0	pos
43892	41.0255473	0.9342973	3	0.0	null
43893	41.1469855	1.3806902	1	17.9	pos
43894	40.7849717	0.6488505	2	1.8	neg
43895	40.805003	0.6867939	4	0.0	null
43896	40.7446564	0.610943	1	8.4	pos
43897	40.7652062	0.554149	9	100.0	pos
44001	40.3417974	-1.1137191	5	159.7	pos
44002	40.3316848	-1.1041302	1	0.0	null
44003	40.3519998	-1.1137191	1	10.8	pos
44160	40.5687233	-1.0777723	200	0.0	null
44192	40.2837875	-1.0394635	5	0.0	null
44200	40.9208866	-1.3180042	3	0.0	null
44368	40.5645054	-1.4628042	100	0.0	null
44430	40.2344551	-0.8198775	66	0.0	null
44450	40.2029927	-0.9247501	7	0.0	null
44460	40.1216973	-0.8484524	5	0.0	null
44509	41.1098785	-80.6937177	33	0.0	null
44530	41.0991936	-0.3936722	19	209.7	pos
44540	41.138852	-0.5446912	10	100.0	pos
44547	41.0578999	-0.6204165	28	100.0	pos
44548	40.9772144	-0.6204165	40	0.0	null
44550	40.9379439	-0.3560076	3	0.0	null
44566	40.7764058	-0.2432307	22	100.0	pos
44570	40.9483544	-0.2338473	5	0.0	null
44600	47.2734979	-2.213848	1	0.0	null
44610	47.1994	-1.67	11	35.3	neg
44623	40.9282239	0.1963364	25	100.0	pos
44660	51.1124974	25.5933621	66	0.0	null
44708	40.7844011	-0.7437761	100	0.0	null
44760	40.8038614	-0.8579818	8	100.0	pos
45001	39.8565845	-4.0197425	2	11.2	pos
45003	39.8680945	-4.0210189	3	161.8	pos
45004	39.8378008	-4.0797673	1	58.3	pos
45005	39.9001293	-4.0593255	1	46.0	neg
45006	39.8406391	-3.9980485	3	100.0	pos
45007	39.8646455	-3.8960811	6	43.4	pos
45008	39.8873809	-3.9827405	2	43.4	neg
45100	39.6348088	-3.9980485	4	57.6	pos
45110	39.7378105	-3.9980485	6	71.2	pos
45111	39.7935076	-4.0235718	2	36.3	neg
45112	39.7789627	-3.9980485	1	21.7	neg
45114	39.6845663	-4.0491077	5	100.0	pos
45120	39.5199308	-4.3256918	4	100.0	pos
45122	39.8122895	-4.0746561	4	0.0	null
45123	39.7768406	-4.0593255	3	0.0	null
45127	39.5550352	-4.2128337	3	0.0	null
45128	39.6330219	-4.3359635	5	88.9	pos
45160	39.81508	-4.1411406	2	0.0	null
45161	39.8007339	-4.2538452	2	46.6	neg
45162	39.7320754	-4.1616143	8	102.2	pos
45163	39.7092751	-4.2230836	8	0.0	null
45164	39.7169403	-4.2948884	4	41.5	pos
45165	39.7123225	-4.4182089	8	0.0	null
45180	40.1028924	-4.1206748	4	0.0	null
45182	40.0619638	-4.1206748	3	0.0	null
45183	40.1582123	-4.1462582	7	47.3	neg
45190	39.8023042	-3.9164585	6	329.3	pos
45191	39.8303452	-3.961062	4	0.0	null
45200	40.1331357	-3.8349976	3	7.5	neg
45210	40.0901852	-3.8960811	4	39.7	neg
45211	40.0503667	-4.013361	48	241.3	pos
45212	40.086719	-3.9980485	5	63.7	pos
45213	40.1128207	-3.9827405	19	4.8	neg
45214	40.0940991	-3.9317468	2	49.7	neg
45215	40.1685223	-3.9980485	4	18.6	pos
45216	40.1713044	-3.9164585	2	47.5	neg
45217	40.1677326	-3.8706208	0	43.8	neg
45220	40.1192977	-3.7892328	5	21.3	pos
45221	40.0942175	-3.7739869	3	9.1	neg
45222	40.055236	-3.7130493	6	634.3	pos
45223	40.0968291	-3.6927531	3	16.6	pos
45224	40.0987478	-3.6319131	6	13.8	neg
45230	40.0710758	-3.8553507	3	42.1	neg
45240	40.0116365	-3.7943157	5	49.4	neg
45250	39.9924597	-3.7536663	12	0.0	null
45260	39.9729058	-3.8808034	5	18.7	pos
45270	39.925555	-3.9164585	6	0.0	null
45280	39.9432943	-3.9980485	3	8.5	neg
45290	40.0519436	-3.8146526	7	10.0	neg
45291	40.0096271	-3.8553507	2	0.0	null
45300	39.9484796	-3.5205641	4	32.4	neg
45310	39.8722809	-3.318747	1	0.0	null
45311	39.8675643	-3.4801349	15	0.0	null
45313	39.9123517	-3.6927531	8	0.0	null
45340	39.9982122	-3.5711466	5	9.5	pos
45350	39.9919241	-3.4397386	6	0.0	null
45360	39.9954418	-3.318747	5	25.6	neg
45370	39.9577986	-3.1980527	1	0.0	null
45400	39.6954462	-3.7232005	1	37.4	neg
45410	39.7392032	-3.642048	6	100.0	pos
45420	39.8050183	-3.8349976	22	0.0	null
45430	39.7446317	-3.7943157	37	117.6	pos
45440	39.7160448	-3.8808034	9	100.0	pos
45450	39.6489137	-3.8858955	6	95.2	pos
45460	39.636636	-3.7892328	5	100.0	pos
45470	39.4610483	-3.9470396	3	5.0	neg
45480	39.3636349	-3.7638256	8	363.7	pos
45500	39.9794051	-4.2794935	22	0.0	null
45510	40.0597678	-4.1820961	5	15.4	neg
45511	40.0180722	-4.2025859	8	139.6	pos
45512	40.0780038	-4.2435893	6	4.6	pos
45513	40.1582949	-4.2846246	8	8.1	pos
45514	40.110965	-4.3205566	2	100.0	pos
45516	39.8372611	-4.3770704	3	22.5	neg
45518	39.9338358	-4.264103	7	159.0	pos
45519	40.0363109	-4.264103	3	148.0	pos
45520	40.0231227	-3.9113634	2	21.8	neg
45521	39.8867212	-4.2897563	4	0.0	null
45522	39.8942947	-4.2230836	5	100.0	pos
45524	39.9368163	-4.1820961	10	0.0	null
45526	40.013552	-4.3256918	9	100.0	pos
45529	40.0492407	-3.8960811	3	153.7	pos
45530	40.0096769	-4.4284985	7	507.2	pos
45531	39.9284686	-4.4079213	8	95.7	pos
45533	39.8325449	-4.5005808	10	100.0	pos
45540	39.9507492	-4.4954289	30	100.0	pos
45541	39.9195882	-4.5057333	22	100.0	pos
45542	40.0466555	-4.5315029	6	0.0	null
45543	40.0216659	-4.5160396	13	102.2	pos
45544	39.9810959	-4.5057333	5	0.0	null
45560	39.9173515	-5.1744903	8	0.0	null
45567	39.9359808	-5.2162283	112	0.0	null
45588	39.8886772	-5.24233	14	100.0	pos
45590	39.966583	-3.9164585	4	21.6	neg
45591	40.0252931	-3.9980485	11	0.0	null
45592	40.0062012	-3.9572374	6	37.4	neg
45593	39.9411699	-4.0593255	3	11.4	pos
45594	39.9800229	-4.1206748	3	13.2	pos
45600	39.9423872	-4.8313257	3	14.3	neg
45611	40.0866454	-5.0494602	20	0.0	null
45612	40.017294	-4.9974461	12	0.0	null
45614	39.953616	-4.9298999	50	0.0	null
45621	40.0332637	-4.8624355	3	0.0	null
45635	40.0955029	-4.8416936	10	100.0	pos
45636	40.092328	-4.795053	20	100.0	pos
45638	40.0162365	-4.7795149	1	100.0	pos
45645	40.0997798	-4.7381013	28	100.0	pos
45646	40.058871	-4.7381013	3	0.0	null
45661	39.7300273	-4.9974461	40	0.0	null
45662	39.7781718	-4.8313257	2	2.9	neg
45664	39.8675549	-4.9039424	11	100.0	pos
45680	39.9426047	-4.5727598	2	0.0	null
45682	40.0040854	-4.5727598	6	0.0	null
45683	40.0040481	-4.70189	2	4.5	pos
45686	39.8925483	-5.0390536	7	107.8	pos
45692	39.8826778	-4.5315029	9	100.0	pos
45694	39.9344373	-4.8987523	8	100.0	pos
45700	39.4903746	-3.682608	1	1.2	neg
45710	39.4953804	-3.5205641	1	43.6	neg
45720	39.4138527	-3.4801349	10	24.4	pos
45730	39.4587874	-3.3590446	3	0.0	null
45740	39.8613296	-3.682608	5	0.0	null
45750	39.8638689	-3.6015207	7	0.0	null
45760	39.0348305	28.4243425	5	37.3	pos
45770	39.7147641	-3.4296446	9	0.0	null
45780	39.6605313	-3.5205641	7	325.7	pos
45800	39.5916002	-3.0375914	4	0.0	null
45810	39.6741279	-3.0375914	3	6.9	pos
45820	39.5099978	-2.9975593	11	0.0	null
45830	39.5079115	-3.0776568	6	0.0	null
45840	39.5894834	-3.1177555	5	9.7	neg
45850	39.6285842	-3.1980527	15	0.0	null
45860	39.5615479	-3.3792057	5	0.0	null
45870	39.7076771	-3.318747	13	163.2	pos
45880	39.7522478	-3.1980527	10	0.0	null
45890	39.8272506	-3.0876783	10	100.0	pos
